NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , 2 , 1 , -   , -   , 3 , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , 2 , -   , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , 3 , -   , -   , -   , 3 , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , 5 , -   , -   , -   , 5 , -   , -   , -   , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , 3 , -   , -   , -   , 3 , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , 2 , -   , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , 11 , -   , -   , -   , 11 , -   , -   , -   , 11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , 2 , -   , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , 1 , 1 , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , 2 , -   , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,   ,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , 26 , -   , -   , 26 , -   , -   , -   , 26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , -   , -   , 1 , 3 , -   , -   , 4 , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , 2 , -   , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , 5 , -   , -   , 5 , -   , -   , -   , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, -   , -   , -   , 45 , 40 , -   , -   , 85 , -   , -   , -   , 85 ,OKAY,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navajo Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,Tribal PRC Programs,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , 79 , -   , 79 , 30 , -   , -   , -   , -   , 30 , 109 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , 25 , -   , 25 , 129 , -   , -   , -   , -   , 129 , 154 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , 43 , -   , 43 , 300 , -   , -   , -   , -   , 300 , 343 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), 1 , -   , -   , 27 , -   , 28 , -   , -   , -   , -   , -   , -   , 28 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", 399 , -   , -   , 15 , 300 , 714 , -   , -   , -   , -   , -   , -   , 714 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), 7 , -   , -   , 22 , -   , 29 , -   , -   , -   , -   , -   , -   , 29 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), 2 , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, 2 , -   , -   , 31 , -   , 33 , -   , -   , -   , -   , -   , -   , 33 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , 63 , -   , 63 , -   , -   , -   , -   , -   , -   , 63 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , 12 , -   , 12 , -   , -   , -   , -   , -   , -   , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   ,, -   , -   , -   , 323 , -   , -   , -   , -   , 323 , 323 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , 14 , -   , 14 , 523 , -   , -   , -   , -   , 523 , 537 ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , 92 , -   , 92 , 766 , -   , -   , -   , -   , 766 , 858 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , 25 , -   , -   , -   , -   , 25 , 25 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , 85 , -   , 85 , 315 , -   , -   , -   , -   , 315 , 400 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , 685 , -   , -   , -   , -   , 685 , 685 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , 21 , -   , 21 , -   , -   , -   , -   , -   , -   , 21 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , 105 , -   , 105 , 497 , -   , -   , -   , -   , 497 , 602 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , -   , 270 , -   , -   , -   , -   , 270 , 270 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , 309 , -   , 309 , 976 , -   , -   , -   , -   , 976 ," 1,285 ",,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , 59 , -   , 59 , 247 , -   , -   , -   , -   , 247 , 306 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , 63 , -   , 63 , 240 , -   , -   , -   , -   , 240 , 303 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , 221 , -   , 221 , 22 , -   , -   , -   , -   , 22 , 243 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , 26 , -   , 26 , 116 , -   , -   , -   , -   , 116 , 142 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , -   , -   ," 4,432 ", -   , -   , -   , -   ," 4,432 "," 4,432 ",,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , 129 , -   , 129 , 4 , -   , -   , -   , -   , 4 , 133 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , 73 , -   , -   , -   , -   , 73 , 73 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , 580 , -   , 580 , 394 , -   , -   , -   , -   , 394 , 974 ,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , 3 , -   , 3 , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , -   , -   , 239 , -   , 239 , 761 , -   , -   , -   , -   , 761 ," 1,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, 22 , -   , -   , 25 , -   , 47 , -   , -   , -   , -   , -   , -   , 47 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, 2 , -   , -   , 15 , -   , 17 , -   , -   , -   , -   , -   , -   , 17 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, 33 , -   , -   , 6 , -   , 39 , 6 , -   , -   , -   , -   , 6 , 45 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , 93 , -   , 93 , -   , -   , -   , -   , -   , -   , 93 ,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , 26 , -   , 26 , 238 , -   , -   , -   , -   , 238 , 264 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, 468 , -   , -   ," 2,428 ", 300 ," 3,196 "," 11,372 ", -   , -   , -   , -   ," 11,372 "," 14,568 ",,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES:  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, 9 , -   , -   , -   , 1 , 9 , -   , -   , 19 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 2 , 21 ,,,,,,,,,,,,,,
    Procedures,b. arteriogram, 7 , -   , -   , -   , -   , -   , -   , -   , 7 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 7 ,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 , 1 ,,,,,,,,,,,,,,
,d. angiogram, 4 , -   , -   , -   , -   , 1 , -   , -   , 5 , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 6 ,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", 262 , -   , -   , 1 , 2 , 392 , 1 , -   , 658 , -   , -   , 142 , 262 , -   , -   , 60 , -   , 5 , -   , 7 , -   , -   , -   , 476 ," 1,134 ",,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , 54 , -   , -   , 54 , -   , -   , -   , 1 , -   , -   , 15 , -   , -   , -   , 3 , -   , -   , -   , 19 , 73 ,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , 10 , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 14 , 16 ,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , -   , 3 , -   , -   , 3 , -   , -   , -   , 75 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 75 , 78 ,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 2 , 17 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 20 , 21 ,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , 735 , 290 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,025 "," 1,027 ",,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, 157 , -   , -   , -   , -   , -   , -   , -   , 157 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , 4 , 6 , 163 ,,,,,,,,,,,,,,
,b. tympanoplasties, 2 , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , 2 , 4 ,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, 5 , -   , -   , -   , 1 , -   , -   , -   , 6 , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , 4 , 10 ,,,,,,,,,,,,,,
,d. septo-rhinoplasties, 2 , -   , -   , 1 , 1 , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,
,e. P E tubes, 3 , -   , -   , -   , -   , 1 , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 , 5 ,,,,,,,,,,,,,,
,f. other, 49 , -   , -   , 232 , 3 , 293 , 3 , -   , 580 , -   , -   , 319 , 140 , -   , -   , 65 , -   , 1 , -   , 22 , -   , -   , 3 , 550 ," 1,130 ",,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, 1 , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 , 6 ,,,,,,,,,,,,,,
,b. other elective procedures, 18 , -   , -   , -   , -   , 5 , -   , -   , 23 , -   , -   , 1 , 17 , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , 20 , 43 ,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, 246 , -   , -   , 124 , -   , 126 , 9 , -   , 505 , -   , -   , 22 , 127 , -   , -   , 47 , -   , 2 , -   , 14 , -   , -   , 4 , 216 , 721 ,,,,,,,,,,,,,,
      Procedures,b. neurology, 405 , -   , -   , -   , -   , -   , -   , -   , 405 , -   , -   , -   , -   , -   , -   , 39 , -   , 2 , -   , 34 , -   , -   , -   , 75 , 480 ,,,,,,,,,,,,,,
,c. EEG/EMG, 45 , -   , -   , -   , -   , 9 , -   , -   , 54 , -   , -   , -   , 6 , -   , -   , 2 , -   , -   , -   , 4 , -   , -   , -   , 12 , 66 ,,,,,,,,,,,,,,
,d. internal medicine, 1 , -   , -   , -   , -   , 3 , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,
,e. nephrology/IVPs, 155 , -   , -   , 67 , -   , 141 , -   , -   , 363 , -   , -   , 166 , 108 , -   , -   , 19 , -   , 1 , -   , 7 , -   , -   , -   , 301 , 664 ,,,,,,,,,,,,,,
,f. hematology, 56 , -   , -   , 8 , -   , 20 , -   , -   , 84 , -   , -   , -   , 34 , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , 36 , 120 ,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , 3 , -   , 10 , -   , -   , 13 , -   , -   , 18 , 46 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 65 , 78 ,,,,,,,,,,,,,,
,h. GI/gastroscopy, 168 , -   , -   , 83 , -   , 171 , -   , -   , 422 , -   , -   , 42 , 170 , -   , -   , 65 , -   , -   , -   , 7 , -   , -   , -   , 284 , 706 ,,,,,,,,,,,,,,
,i. pulmonary, 100 , -   , -   , 20 , -   , 80 , -   , -   , 200 , -   , -   , 125 , 104 , -   , -   , 22 , -   , 1 , -   , -   , -   , -   , -   , 252 , 452 ,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , 2 , -   , 138 , 2 , -   , 142 , -   , -   , 9 , 110 , -   , -   , -   , -   , 10 , -   , 12 , -   , -   , 10 , 151 , 293 ,,,,,,,,,,,,,,
,k. edocrinology, 108 , -   , -   , 26 , -   , 20 , -   , -   , 154 , -   , -   , 529 , 51 , -   , -   , 24 , -   , -   , -   , -   , -   , -   , -   , 604 , 758 ,,,,,,,,,,,,,,
,l. rheumatology, 166 , -   , -   , 67 , -   , 88 ,, -   , 321 , -   , -   , 487 , 59 , -   , -   , 13 , -   , -   , -   , 10 , -   , -   , 2 , 571 , 892 ,,,,,,,,,,,,,,
