NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
,c. endodontics (root canal), 1 , -   , -   , -   , -   , -   , 1 , 3 ,,, 3 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, 3 , -   , -   , -   , -   , -   , 3 , 12 ,,, 12 , 15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , 51 , -   , -   , -   , -   , -   , 51 , 1 ,,, 1 , 52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , 3 ,,, 3 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , 1 ,,, 1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   , -   , -   , -   , -   , -   , 9 ,,, 9 , 9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , 1 ,,, 1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, 4 , -   , -   , -   , -   , -   , 4 , 2 ,,, 2 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , -   , -   , -   , -   , 7 ,,, 7 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , 14 ,,, 14 , 14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , 1 ,,, 1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , 3 ,,, 3 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , 2 ,,, 2 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , 10 ,,, 10 , 10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , 3 ,,, 3 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, 1 , -   , -   , -   , -   , -   , 1 , 15 ,,, 15 , 16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , -   , -   , 6 ,,, 6 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, 1 , -   , -   , -   , -   , -   , 1 , 43 ,,, 43 , 44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , 8 ,,, 8 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , -   , -   , 15 ,,, 15 , 15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, 1 , -   , -   , -   , -   , -   , 1 , 4 ,,, 4 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, 257 , -   , -   , -   , -   , -   , 257 , 695 ,,, 695 , 952 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, 3 , -   , -   , -   , -   , -   , 3 , 6 ,,, 6 , 9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , 1 ,,, 1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , 1 ,,, 1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, 6 , -   , -   , -   , -   , -   , 6 , 17 ,,, 17 , 23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, 50 , -   , -   , -   , -   , -   , 50 , -   ,,, -   , 50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , 1 ,,, 1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , 2 ,,, 2 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, 1 , -   , -   , -   , -   , -   , 1 , 24 ,,, 24 , 25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, 1 , -   , -   , -   , -   , -   , 1 , -   ,,, -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, 2 , -   , -   , -   , -   , -   , 2 , 4 ,,, 4 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , 1 , -   , -   , -   , -   , -   , 1 , -   ,,, -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, 393 , -   , -   , -   , -   , -   , 393 , 939 , -   , -   , 939 ," 1,332 ",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navajo Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,Tribal PRC Programs,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , 5 , -   , 2 , -   , 7 , -   , 32 , -   , -   , -   , 32 , 39 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , 19 , -   , 4 , -   , 23 , -   , 40 , -   , -   , -   , 40 , 63 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , 10 , -   , 128 , -   , 138 , -   , 82 , -   , -   , -   , 82 , 220 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), 2 , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", 387 , 218 , -   , 8 , 150 , 763 , -   , -   , -   , -   , -   , -   , 763 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), 11 , 41 , -   , 28 , -   , 80 , -   , -   , -   , -   , -   , -   , 80 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), 4 , -   , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , 8 , -   , 8 , -   , -   , -   , -   , -   , -   , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , 56 , -   , -   , -   , 56 , 130 , -   , -   , -   , -   , 130 , 186 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , 39 , -   , 39 , -   , 46 , -   , -   , -   , 46 , 85 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , 6 , -   , -   , -   , 6 , -   , -   , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , 4 , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , 19 , -   , 19 , -   , -   , -   , -   , -   , -   , 19 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , 2 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   ,, -   , -   , -   , -   , 85 , -   , -   , -   , 85 , 85 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , 127 , -   , -   , -   , 127 , 127 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , 27 , -   , 51 , -   , 78 , 307 , 60 , -   , -   , -   , 367 , 445 ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , 33 , -   , 49 , -   , 82 , 455 , 59 , -   , -   , -   , 514 , 596 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , 5 , -   , -   , -   , 5 , 27 , 64 , -   , -   , -   , 91 , 96 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , 25 , 41 , -   , -   , -   , 66 , 66 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , 22 , -   , 69 , -   , 91 , 193 , 59 , -   , -   , -   , 252 , 343 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , 6 , -   , -   , -   , 6 , 119 , 77 , -   , -   , -   , 196 , 202 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , 5 , -   , 13 , -   , 18 , 284 , 69 , -   , -   , -   , 353 , 371 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , 28 , -   , 31 , -   , 59 , 272 , 63 , -   , -   , -   , 335 , 394 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , 9 , -   , -   , -   , 9 , 183 , 33 , -   , -   , -   , 216 , 225 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , 49 , -   , 286 , -   , 335 , 385 , 103 , -   , -   , -   , 488 , 823 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , 5 , -   , 323 , -   , 328 , 149 , 6 , -   , -   , -   , 155 , 483 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , 19 , -   , 27 , -   , 46 , 117 , 39 , -   , -   , -   , 156 , 202 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , 15 , -   , 15 , 14 , 100 , -   , -   , -   , 114 , 129 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , 5 , -   , 5 , 23 , -   , -   , -   , 2 , 25 , 30 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , -   , -   ," 3,225 ", 18 , -   , -   , -   ," 3,243 "," 3,243 ",,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , 5 , -   , 93 , -   , 98 , -   , 42 , -   , -   , -   , 42 , 140 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , 3 , -   , -   , -   , 3 , -   , 36 , -   , -   , -   , 36 , 39 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , 36 , -   , -   , -   , 36 , 36 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , 48 , -   , 48 , 289 , -   , -   , -   , -   , 289 , 337 ,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , 39 , -   , -   , -   , 39 , 39 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , 5 , -   , 5 , -   , 61 , -   , -   , -   , 61 , 66 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , 42 , -   , 135 , -   , 177 , -   , 62 , -   , -   , -   , 62 , 239 ,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, 42 , 2 , -   , 135 , -   , 179 , -   , 14 , -   , -   , 5 , 19 , 198 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, 14 , 1 , -   , 4 , -   , 19 , 250 , -   , -   , -   , 1 , 251 , 270 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, 15 , 1 , -   , 13 , -   , 29 , -   , 58 , -   , -   , -   , 58 , 87 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, 1 , -   , -   , 307 , -   , 308 , -   , -   , -   , -   , -   , -   , 308 ,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , 25 , -   , 25 , -   , -   , -   , -   , -   , -   , 25 ,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , 29 , -   , -   , -   , 29 , 29 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , 3 , -   , -   , -   , 3 , -   , 46 , -   , -   , -   , 46 , 49 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , 21 , -   , 37 , -   , 58 , 250 , 78 , -   , -   , -   , 328 , 386 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , -   , -   , -   , 117 , -   , -   , -   , 117 , 117 ,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, 476 , 648 , -   ," 1,907 ", 150 ," 3,181 "," 6,697 "," 1,821 ", -   , -   , 8 ," 8,526 "," 11,707 ",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,(b) (6) ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,(b) (6) ,,,,,,,,,,,,
,,FY 2016,,,,,,,,,,,,,,,,,,,,,,,,,,(b) (6) ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,(b) (6) ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,(b) (6) ,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,I.H.S. Offices TOTAL,,(b) (6) ,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,(b) (6) ,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, 282 , -   , -   ,, 3 , -   , -   , -   , 285 , -   , -   , 2 , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 8 , 293 ,,(b) (6) ,,,,,,,,,,,,
    Procedures,b. arteriogram, 84 , -   , -   ,, -   , -   , -   , -   , 84 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 84 ,,(b) (6) ,,,,,,,,,,,,
,c angioplasty, 73 , -   , -   ,, -   , -   , -   , -   , 73 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 73 ,,(b) (6) ,,,,,,,,,,,,
,d. angiogram, 96 , -   , -   ,, 4 , -   , -   , -   , 100 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 100 ,,(b) (6) ,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , 7 , 15 , -   , 3 , -   , 25 , -   , -   , 115 , 272 , -   ," 1,086 ", -   , -   , 4 , -   , -   , -   , -   , -   ," 1,477 "," 1,502 ",,(b) (6) ,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , 1 , 23 , -   , -   , -   , 24 , -   , -   , -   , 7 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 7 , 31 ,,(b) (6) ,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , 7 , -   , -   , -   , -   , -   , 9 , 9 ,,(b) (6) ,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   ,, -   , -   , -   , -   , -   , -   ," 1,568 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ," 1,569 "," 1,569 ",,(b) (6) ,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 ,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , 5 , -   , -   , -   , -   , 11 , -   , -   , -   , -   , -   , 16 , 16 ,,,,,,,,,,,,,,
,f. other , -   , -   , -   ,, 1 , -   , -   , -   , 1 , -   , -   , 230 , 2 , -   , -   , -   , -   , 7 , -   , -   , -   , -   , -   , 239 , 240 ,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, 257 , -   , -   ,, 12 , -   , -   , -   , 269 , -   , -   , -   , 8 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 9 , 278 ,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   ,, 2 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, 49 , -   , -   ,, 28 , -   , -   , -   , 77 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , 79 ,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   ,, 3 , 1 , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,
,e. P E tubes, 149 , -   , -   ,, 1 , -   , -   , -   , 150 , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 150 ,,,,,,,,,,,,,,
,f. other, 13 , -   , -   , 73 , 141 , 1 , 31 , -   , 259 , -   , 261 , 70 , 101 , -   , 375 , -   , -   , 10 , -   , -   , -   , -   , -   , 817 ," 1,076 ",,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   ,, -   , 3 , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , 3 , 6 ,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   ,, -   , 1 , 1 , -   , 2 , -   , -   , -   , 7 , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , 9 , 11 ,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, 211 , -   , -   , 38 , 191 , 7 , 28 , -   , 475 , -   , -   , 44 , 48 , -   , 375 , -   , -   , 2 , -   , -   , -   , -   , 1 , 470 , 945 ,,,,,,,,,,,,,,
      Procedures,b. neurology, 134 , -   , -   ,, 204 , -   , -   , -   , 338 , -   , -   , -   , -   , -   , 256 , -   , -   , -   , -   , -   , -   , -   , -   , 256 , 594 ,,,,,,,,,,,,,,
,c. EEG/EMG, 22 , -   , -   , 5 , 74 , 6 , -   , -   , 107 , -   , -   , 1 , 43 , -   , -   , -   , -   , 5 , -   , -   , -   , -   , -   , 49 , 156 ,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , 115 , -   , 24 , -   , -   , -   , -   , -   , -   , -   , -   , 139 , 139 ,,,,,,,,,,,,,,
,e. nephrology/IVPs, 64 , -   , -   , 17 , 234 , -   , 2 , -   , 317 , -   , -   , 185 , 61 , -   , 655 , -   , -   , 2 , -   , -   , -   , -   , -   , 903 ," 1,220 ",,,,,,,,,,,,,,
,f. hematology, 31 , -   , -   ,, 72 , -   , -   , -   , 103 , -   , -   , -   , 28 , -   , 52 , -   , -   , 1 , -   , -   , -   , -   , -   , 81 , 184 ,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , 5 , 3 , -   , -   , -   , 8 , -   ," 2,091 ", 24 , 44 , -   ," 1,319 ", -   , -   , -   , -   , -   , -   , -   , -   ," 3,478 "," 3,486 ",,,,,,,,,,,,,,
,h. GI/gastroscopy, 40 , -   , -   , 20 , 152 , 4 , 6 , -   , 222 , -   , 523 , 39 , 242 , -   , 926 , -   , -   , 5 , -   , -   , -   , -   , -   ," 1,735 "," 1,957 ",,,,,,,,,,,,,,
,i. pulmonary, 193 , -   , -   , 7 , 82 , 1 , 6 , -   , 289 , -   , -   , 55 , 78 , -   , 369 , -   , -   , 2 , -   , -   , -   , -   , -   , 504 , 793 ,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   ,, 232 , 35 , 28 , -   , 295 , -   , -   , 6 , 109 , -   , 3 , -   , -   , 36 , -   , -   , -   , -   , 1 , 155 , 450 ,,,,,,,,,,,,,,
,k. edocrinology, 294 , -   , -   , 2 , 81 , -   , 5 , -   , 382 , -   , -   , 747 , 43 , -   , 316 , -   , -   , -   , -   , -   , -   , -   , -   ," 1,106 "," 1,488 ",,,,,,,,,,,,,,
,l. rheumatology, 163 , -   , -   , 7 , 36 , -   , 6 , -   , 212 , -   , -   , 3 , 48 , -   , 342 , -   , -   , 4 , -   , -   , -   , -   , -   , 397 , 609 ,,,,,,,,,,,,,,
,m. podiatry, -   , -   , 1 , 3 , 4 , 3 , 15 , -   , 26 , -   , -   ," 1,023 ", 49 , -   , 22 , -   , -   , 5 , -   , -   , -   , -   , 4 ," 1,103 "," 1,129 ",,,,,,,,,,,,,,
,n. genetic counseling, 19 , -   , -   , 1 , 6 , 1 , -   , -   , 27 , -   , -   , -   , 5 , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , 5 , 32 ,,,,,,,,,,,,,,
