NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,   ,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, -   , -   , -   , 39 , 5 , -   , -   , 44 , -   , -   , -   , 44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navajo Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,Tribal PRC Programs,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , 3 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , 48 ,,,, 48 ,, -   , -   , -   , -   , -   , 48 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , 3 ,, 8 ,, 11 ,, -   , -   , -   , -   , -   , 11 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   ,,, 121 ,, 121 ,, -   , -   , -   , -   , -   , 121 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   ,, 78 , 87 , 37 , 202 ,, -   , -   , -   , -   , -   , 202 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   ,,,,, -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   ,,,,, -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   ,,,,, -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   ,,,,, -   , 59 , -   , -   , -   , -   , 59 , 59 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , 6 ,, 11 ,, 17 ,, -   , -   , -   , -   , -   , 17 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , 3 ,,,, 3 ,, -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   ,,,,, -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , 3 ,,,, 3 ,, -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   ,,,,, -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , 7 ,,,, 7 , 209 , -   , -   , -   , -   , 209 , 216 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , 1 ,,,, 1 , 1 , -   , -   , -   , -   , 1 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , 4 ,,,, 4 ,, -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , 39 ,,,, 39 , 330 , -   , -   , -   , -   , 330 , 369 ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , 45 ,,,, 45 , 400 , -   , -   , -   , -   , 400 , 445 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   ,,,,, -   , 28 , -   , -   , -   , -   , 28 , 28 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , 2 , 401 ,,, 403 ,, -   , -   , -   , -   , -   , 403 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , 24 ,,,, 24 , 299 , -   , -   , -   , -   , 299 , 323 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , 4 ,,,, 4 , 55 , -   , -   , -   , -   , 55 , 59 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   ,, 9 ,,, 9 , 426 , -   , -   , -   , -   , 426 , 435 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , 84 ,,,, 84 , 409 , -   , -   , -   , -   , 409 , 493 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , 59 ,,,, 59 , 185 , -   , -   , -   , -   , 185 , 244 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   ,,,,, -   , 29 , -   , -   , -   , -   , 29 , 29 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , 15 ,,,, 15 , 157 , -   , -   , -   , -   , 157 , 172 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , 10 ,,,, 10 , 143 , -   , -   , -   , -   , 143 , 153 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , 8 ,,,, 8 , 12 , -   , -   , -   , -   , 12 , 20 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   ,,,,, -   , 24 , -   , -   , -   , -   , 24 , 24 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , 5 ,,,, 5 , 869 , -   , -   , -   , -   , 869 , 874 ,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , 7 ,, 4 ,, 11 , 277 , -   , -   , -   , -   , 277 , 288 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , 4 ,,,, 4 , 269 , -   , -   , -   , -   , 269 , 273 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   ,,,,, -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , 7 ,, 224 ,, 231 , 813 , -   , -   , -   , -   , 813 ," 1,044 ",,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   ,,,,, -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , 11 ,, 19 ,, 30 ,, -   , -   , -   , -   , -   , 30 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , 75 ,, 244 ,, 319 , 820 , -   , -   , -   , -   , 820 ," 1,139 ",,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , 2 ,, 16 , 10 , 28 , 23 , -   , -   , -   , -   , 23 , 51 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , 1 ,,, 76 , 77 , 178 , -   , -   , -   , -   , 178 , 255 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , 1 ,, 2 ,, 3 , 4 , -   , -   , -   , -   , 4 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   ,,,,, -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , 3 ,,,, 3 ,, -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , 1 ,,,, 1 ,, -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , 3 ,,,, 3 , 1 , -   , -   , -   , -   , 1 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   ,,,,, -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   ,,,,, -   ,, -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   ,,,,, -   , 37 , -   , -   , -   , -   , 37 , 37 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , 3 ,,,, 3 ,, -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , 21 ,,,, 21 , 1 , -   , -   , -   , -   , 1 , 22 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , 1 ,,,, 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, -   , 510 , 488 , 736 , 123 ," 1,857 "," 6,061 ", -   , -   , -   , -   ," 6,061 "," 7,918 ",,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES:  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, 5 , -   , -   , -   , -   , 50 , -   , -   , 55 , -   , -   ," 1,866 ", 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,868 "," 1,923 ",,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , 65 , -   , 65 , 1 , -   , 131 , -   , -   , -   , 618 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 , 622 , 753 ,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 10 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 11 , 11 ,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , 30 , 1 , -   , -   , 31 , -   , -   , 6 , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 8 , 39 ,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   ," 1,500 ", -   , -   , -   ," 1,500 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,500 ",,,,,,,,,,,,
,c. endodontics (root canal), 2 , -   , -   , -   ," 2,000 ", -   , -   , -   ," 2,002 ", -   , -   , -   , 22 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 22 ," 2,024 ",,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , 25 , -   , -   , -   , 25 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 25 ,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , 35 , -   , -   , -   , 35 , -   , -   , -   ," 1,898 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,898 "," 1,933 ",,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 475 , 320 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 795 , 795 ,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , 97 , -   , -   , 97 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 97 ,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 , 1 ,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,f. other, 142 , -   , -   , 479 , -   , -   , -   , -   , 621 , -   , -   ," 1,057 ", 138 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 11 ," 1,206 "," 1,827 ",,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy,, -   , -   , 9 , -   , 5 , -   , -   , 14 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 14 ,,,,,,,,,,,,
,b. other elective procedures, 4 , -   , -   , 11 , -   , -   , -   , -   , 15 , -   , -   , -   , 26 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 7 , 33 , 48 ,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, 86 , -   , -   , 195 , -   , 93 , -   , -   , 374 , -   , -   ," 1,920 ", 96 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 15 , -   , 26 ," 2,057 "," 2,431 ",,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 42 , 42 , 42 ,,,,,,,,,,,,
,c. EEG/EMG, 15 , -   , -   , -   , -   , 9 , -   , -   , 24 , -   , -   , -   , 48 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 , 52 , 76 ,,,,,,,,,,,,
,d. internal medicine, 1 , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   ," 1,416 ", 19 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,435 "," 1,436 ",,,,,,,,,,,,
,e. nephrology/IVPs, 77 , -   , -   , 336 , -   , 29 , -   , -   , 442 , -   , -   , 264 , 116 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 13 , 393 , 835 ,,,,,,,,,,,,
,f. hematology, 42 , -   , -   , 83 , -   , 1 , -   , -   , 126 , -   , -   , 4 , 49 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , 55 , 181 ,,,,,,,,,,,,
,g. oncology, 4 , -   , -   , 170 , -   , 1 , -   , -   , 175 , -   , -   , 122 , 96 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 218 , 393 ,,,,,,,,,,,,
,h. GI/gastroscopy, 41 , -   , -   , 384 , -   , 55 , -   , -   , 480 , -   , -   , 56 , 196 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 9 , 261 , 741 ,,,,,,,,,,,,
,i. pulmonary, 23 , -   , -   , 166 , -   , 31 , -   , -   , 220 , -   , -   , 432 , 184 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 617 , 837 ,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, 7 , -   , -   , -   , -   , 19 , -   , -   , 26 , -   , -   , 3 , 127 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , 133 , 159 ,,,,,,,,,,,,
,k. edocrinology, 32 , -   , -   , 158 , -   , 6 , -   , -   , 196 , -   , -   , 406 , 41 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 6 , 453 , 649 ,,,,,,,,,,,,
,l. rheumatology, 48 , -   , -   , 304 , -   , 86 , -   , -   , 438 , -   , -   , 569 , 411 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , 982 ," 1,420 ",,,,,,,,,,,,
,m. podiatry, -   , -   , -   , 10 , 15 , 3 , -   , -   , 28 , -   , -   ," 1,060 ", 9 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ," 1,070 "," 1,098 ",,,,,,,,,,,,
,n. genetic counseling, 8 , -   , -   , 2 , -   , -   , -   , -   , 10 , -   , -   , 4 , 18 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 23 , 33 ,,,,,,,,,,,,
,o. other," 1,255 ", -   , -   ," 4,988 ", -   , 783 , -   , -   ," 7,026 ", -   , -   , 24 ," 1,005 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 30 ," 1,059 "," 8,085 ",,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, 17 , -   , -   ," 1,107 ", -   , 26 , -   , -   ," 1,150 ", -   , -   , 1 , 15 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 16 ," 1,166 ",,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , 7 , -   , -   , -   , -   , 7 , -   , -   ,, 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 8 ,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
