NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , 3 , 1 , -   , -   , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , 2 , -   , 2 , -   , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,"f. other (consults, etc.)", -   , 6 , 7 , -   , 5 , 10 , 54 , 1 , -   , 1 , 7 , 91 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 91 ,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , 1 , -   , -   , -   , 3 , 2 , -   , -   , -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , 6 , 5 , -   , 1 , 10 , 9 , 6 , -   , -   , 1 , 38 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 38 ,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , 22 , 4 , -   , 4 , 49 , 69 , 20 , -   , 4 , 8 , 180 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 180 ,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , 15 , 6 , -   , 1 , 141 , 31 , -   , -   , 1 , 3 , 198 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 198 ,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , 1 , 1 , -   , 1 , 14 , 2 , 3 , -   , -   , -   , 22 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 22 ,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , 7 , -   , -   , -   , 40 , 4 , 2 , -   , -   , 3 , 56 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 56 ,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , 37 , 1 , 2 , -   , -   , -   , 40 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 40 ,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , 2 , 1 , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , 15 , 3 , -   , 1 , 24 , 57 , 18 , -   , 1 , 1 , 120 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 120 ,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , 2 , 1 , -   , 1 , 32 , 4 , 8 , -   , -   , 2 , 50 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 50 ,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , 10 , 5 , -   , 1 , 23 , 34 , 20 , -   , 8 , 4 , 105 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 105 ,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , 11 , -   , -   , 2 , 52 , 26 , 1 , -   , -   , 3 , 95 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 95 ,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , 7 , -   , -   , 4 , 88 , 43 , 18 , -   , 2 , 4 , 166 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 166 ,,,,,,,,,,,,,,,,,
,m. podiatry, -   , 45 , 2 , -   , 1 , 4 , 26 , 7 , -   , 1 , 7 , 93 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 93 ,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , 3 , 1 , -   , -   , 10 , -   , -   , -   , -   , -   , 14 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 14 ,,,,,,,,,,,,,,,,,
,o. other, -   , -   , 1 , -   , 2 , 49 , 1 , 140 , -   , -   , 5 , 198 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 198 ,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , 22 , 1 , 3 , -   , -   , 1 , 27 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 27 ,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , 13 , -   , 1 , -   , -   , -   , 14 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 14 ,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic(Consults), -   , 2 , -   , -   , -   , 28 , 5 , 4 , -   , 4 , 2 , 45 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 45 ,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , 60 , -   , 1 , -   , -   , -   , 61 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 61 ,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , 6 , -   , -   , 19 , 1 , 1 , -   , -   , -   , 27 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 27 ,,,,,,,,,,,,,,,,,
,c. other orthopedic (Consults), -   , 16 , 11 , -   , 21 , 123 , 173 , 200 , -   , -   , 8 , 552 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 552 ,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , 1 , -   , -   , 3 , 1 , 1 , -   , -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , 5 , -   , -   , -   , 1 , 9 , -   , -   , -   , -   , 15 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 15 ,,,,,,,,,,,,,,,,,
,d. other, -   , 24 , 1 , -   , -   , -   , 15 , 2 , -   , -   , 2 , 44 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 44 ,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , 3 , -   , -   , -   , 4 , 3 , 1 , -   , -   , -   , 11 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 11 ,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , 2 , 2 , -   , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , 1 , -   , -   , 1 , 8 , 2 , 1 , -   , -   , -   , 13 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 13 ,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , 1 , -   , 2 , 11 , 6 , -   , -   , -   , -   , 20 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 20 ,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , 16 , -   , -   , 2 , 9 , 52 , 5 , -   , -   , 1 , 85 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 85 ,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , -   , -   , -   , -   , 9 , 19 , 6 , -   , -   , -   , 34 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 34 ,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , 18 , -   , -   , 3 , 49 , 24 , 10 , -   , -   , 5 , 109 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 109 ,,,,,,,,,,,,,,,,,
,f. Other  (Consults), -   , 26 , 3 , -   , 3 , 8 , 1 , 25 , -   , 1 , 4 , 71 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 71 ,,,,,,,,,,,,,,,,,
TOTAL,, -   , 268 , 60 , 1 , 62 ," 1,039 ", 709 , 528 , -   , 25 , 75 ," 2,767 ", -   , -   , -   , -   , -   , -   , -   , -   , -   ," 2,767 ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nashville Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nashville Area,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", 1 , -   , 2 , -   , -   , -   , 3 , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), 4 , -   , 1 , -   , -   , -   , 5 , -   , -   , -   , -   , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), 5 , -   , 1 , -   , -   , -   , 6 , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), 1 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, 9 , -   , -   , -   , -   , -   , 9 , -   , -   , -   , -   , 9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , 2 , -   , 1 , -   , -   , -   , 3 , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , 4 , -   , -   , -   , 4 , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , 2 , -   , 1 , -   , 3 , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , 1 , -   , 1 , -   , 2 , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, 1 , -   , 2 , -   , -   , -   , 3 , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , 5 , -   , 1 , -   , 6 , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, 1 , -   , 7 , -   , 25 , -   , 33 , -   , -   , -   , -   , 33 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, 1 , -   , 22 , -   , 13 , -   , 36 , -   , -   , -   , -   , 36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , -   , 12 , -   , -   , -   , 12 , -   , -   , -   , -   , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , 2 , -   , -   , -   , 2 , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , -   , 2 , -   , 2 , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , 2 , -   , 2 , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, 25 , -   , 67 , -   , 47 , -   , 139 , -   , -   , -   , -   , 139 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navajo Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,Tribal PRC Programs,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , 50 , -   , 12 , -   , 62 , 30 , -   , -   , -   , -   , 30 , 92 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , 2 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , 3 , -   , 3 , -   , 6 , 129 , -   , -   , -   , -   , 129 , 135 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , 2 , -   , 34 , -   , 36 , 300 , -   , -   , -   , -   , 300 , 336 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), 1 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", 322 , 411 , -   , 8 , 250 , 991 , -   , -   , -   , -   , -   , -   , 991 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), 8 , 83 , -   , 3 , -   , 94 , -   , -   , -   , -   , -   , -   , 94 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), 2 , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , 1 , -   , 12 , -   , 13 , -   , -   , -   , -   , -   , -   , 13 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , 121 , -   , -   , -   , 121 , -   , -   , -   , -   , -   , -   , 121 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , 11 , -   , 11 , -   , -   , -   , -   , -   , -   , 11 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , 5 , -   , -   , -   , 5 , -   , -   , -   , -   , -   , -   , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , 3 , -   , 3 , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , 21 ,, -   , -   , 21 , 323 , -   , -   , -   , -   , 323 , 344 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , 42 , -   , 8 , -   , 50 , 523 , -   , -   , -   , -   , 523 , 573 ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , 60 , -   , 21 , -   , 81 , 766 , -   , -   , -   , -   , 766 , 847 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , 2 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , 25 , -   , -   , -   , -   , 25 , 25 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , 41 , -   , 19 , -   , 60 , 315 , -   , -   , -   , -   , 315 , 375 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , 1 , -   , -   , -   , 1 , 685 , -   , -   , -   , -   , 685 , 686 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , 18 , -   , 8 , -   , 26 , -   , -   , -   , -   , -   , -   , 26 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , 53 , -   , 63 , -   , 116 , 497 , -   , -   , -   , -   , 497 , 613 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , 20 , -   , -   , -   , 20 , 270 , -   , -   , -   , -   , 270 , 290 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , 44 , -   , 148 , -   , 192 , 976 , -   , -   , -   , -   , 976 ," 1,168 ",,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , 19 , -   , 41 , -   , 60 , 247 , -   , -   , -   , -   , 247 , 307 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , 29 , -   , 31 , -   , 60 , 240 , -   , -   , -   , -   , 240 , 300 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , 18 , -   , 8 , -   , 26 , 22 , -   , -   , -   , -   , 22 , 48 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , 1 , -   , 10 , -   , 11 , 116 , -   , -   , -   , -   , 116 , 127 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , 6 , -   , -   , -   , 6 ," 4,432 ", -   , -   , -   , -   ," 4,432 "," 4,438 ",,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , 31 , -   , 31 , 4 , -   , -   , -   , -   , 4 , 35 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , 6 , -   , -   , -   , 6 , 73 , -   , -   , -   , -   , 73 , 79 ,,,,,,,,,,,,,,,,,,,,,,,,,,
