NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,   ,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navajo Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,Tribal PRC Programs,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),Federal Sub Total,( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),Tribal Sub Total,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , 6 , -   , 5 , -   , 11 , 8 , -   , -   , -   , -   , 8 , 19 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , 3 , -   , -   , -   , 3 , 3 , -   , -   , -   , -   , 3 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , 2 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , 2 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , 35 , -   , 2 , -   , 37 , 204 , -   , -   , -   , -   , 204 , 241 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , 3 , -   , 6 , -   , 9 , 91 , -   , -   , -   , -   , 91 , 100 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , 245 , -   , 245 , 2 , -   , -   , -   , -   , 2 , 247 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , 16 , 121 , 137 , 2 , -   , -   , -   , -   , 2 , 139 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , 12 , -   , 12 , -   , -   , -   , -   , -   , -   , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , 30 , -   , 30 , 57 , -   , -   , -   , -   , 57 , 87 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , 3 , -   , 15 , -   , 18 , -   , -   , -   , -   , -   , -   , 18 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , 4 , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , 3 , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , 24 , -   , -   , -   , 24 , 216 , -   , -   , -   , -   , 216 , 240 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , 3 , -   , -   , -   , 3 , 315 , -   , -   , -   , -   , 315 , 318 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , 35 , -   , 15 , -   , 50 , 245 , -   , -   , -   , -   , 245 , 295 ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , 42 , -   , 8 , -   , 50 , 432 , -   , -   , -   , -   , 432 , 482 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , 20 , -   , -   , -   , -   , 20 , 20 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , 2 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , 55 , -   , -   , -   , 55 , 275 , -   , -   , -   , -   , 275 , 330 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , 11 , -   , -   , -   , 11 , 26 , -   , -   , -   , -   , 26 , 37 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , 6 , -   , 81 , -   , 87 , 358 , -   , -   , -   , -   , 358 , 445 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , 104 , -   , 12 , -   , 116 , 432 , -   , -   , -   , -   , 432 , 548 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , 35 , -   , -   , -   , 35 , 172 , -   , -   , -   , -   , 172 , 207 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , 13 , -   , 247 , -   , 260 , 533 , -   , -   , -   , -   , 533 , 793 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , 12 , -   , 12 , -   , 24 , 150 , -   , -   , -   , -   , 150 , 174 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , 15 , -   , 5 , -   , 20 , 179 , -   , -   , -   , -   , 179 , 199 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , 22 , -   , -   , -   , 22 , 14 , -   , -   , -   , -   , 14 , 36 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , 2 , -   , -   , -   , 2 , 10 , -   , -   , -   , -   , 10 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , 62 , -   ,, -   , 62 , 978 , -   , -   , -   , -   , 978 ," 1,040 ",,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , 5 , -   , 6 , -   , 11 , 94 , -   , -   , -   , -   , 94 , 105 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , 2 , -   , 84 , -   , 86 , 194 , -   , -   , -   , -   , 194 , 280 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , 12 , -   , 725 , -   , 737 , 785 , -   , -   , -   , -   , 785 ," 1,522 ",,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , 8 , -   , 8 , -   , -   , -   , -   , -   , -   , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , 8 , -   ,, -   , 8 , -   , -   , -   , -   , -   , -   , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , 102 , -   , 4 , -   , 106 , 893 , -   , -   , -   , -   , 893 , 999 ,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , 2 , -   , 2 , 10 , -   , -   , -   , -   , 10 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , 1 , -   , -   , -   , 1 , 46 , -   , -   , -   , -   , 46 , 47 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , 1 , -   , -   , -   , 1 , 5 , -   , -   , -   , -   , 5 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , 3 , -   , -   , -   , 3 , 20 , -   , -   , -   , -   , 20 , 23 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , 23 , -   , -   , -   , 23 , 4 , -   , -   , -   , -   , 4 , 27 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , 4 , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , 25 , -   , 8 , -   , 33 , 489 , -   , -   , -   , -   , 489 , 522 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, -   , 691 , -   ," 1,548 ", 121 ," 2,360 "," 7,266 ", -   , -   , -   , -   ," 7,266 "," 9,626 ",,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES:  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,
,,( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),Federal Sub Total,( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),( b) (6),Tribal Sub Total,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, 150 , -   , -   , 2 , -   , -   , -   , -   , 152 , -   ," 1,443 ", 1 , -   , -   , -   , -   , -   , -   , -   , -   ," 1,444 ", -   , -   , -   , -   ," 2,888 "," 3,040 ",,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 2 , 2 ,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,"e. other (echo's, Holters)", 356 , -   , -   , 10 , -   , 2 , 1 , -   , 369 , -   ,, 325 , -   , -   , -   , -   , -   , -   , -   , -   , 325 , -   , -   , -   , -   , 650 ," 1,019 ",,,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , 7 , -   , -   , -   , -   , -   , -   , -   , -   , 10 , -   , -   , -   , -   , 20 , 20 ,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , 1 , 300 , -   , -   , -   , 301 , -   ,, 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , 6 , 307 ,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , 100 , -   , -   , -   , 100 , -   , 83 , 81 , -   , -   , -   , -   , -   , -   , -   , -   , 164 , -   , -   , -   , -   , 328 , 428 ,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,e. oral surgery, 1 , -   , -   , -   , 1 , -   , -   , -   , 2 , -   , 281 , 186 , -   , -   , -   , -   , -   , -   , -   , -   , 467 , -   , -   , -   , -   , 934 , 936 ,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 489 , 413 , -   , -   , -   , -   , -   , -   , -   , -   , 902 , -   , -   , -   , -   ," 1,804 "," 1,804 ",,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, 1 , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 23 , 4 , -   , -   , -   , -   , -   , -   , -   , -   , 27 , -   , -   , -   , -   , 54 , 55 ,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 2 , 2 ,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, 1 , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 9 ,, -   , -   , -   , -   , -   , -   , -   , -   , 9 , -   , -   , -   , -   , 18 , 19 ,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 8 ,, -   , -   , -   , -   , -   , -   , -   , -   , 8 , -   , -   , -   , -   , 16 , 16 ,,,,,,,,,,,,
,e. P E tubes, 1 , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 ,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 2 , 3 ,,,,,,,,,,,,
,f. other, 238 , -   , -   , 167 , -   , -   , 9 , -   , 414 , -   , 750 , 109 , -   , -   , -   , -   , -   , -   , -   , -   , 859 , -   , -   , -   , -   ," 1,718 "," 2,132 ",,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , 2 , 1 , -   , -   , -   , 3 , -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,
,b. other elective procedures, 3 , -   , -   , -   , 3 , -   , -   , -   , 6 , -   ,, 26 , 3 , -   , -   , -   , -   , -   , -   , -   , 29 , -   , -   , -   , -   , 58 , 64 ,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, 75 , -   , -   , 47 , -   , -   , 34 , -   , 156 , -   , 394 , 76 , -   , -   , -   , -   , -   , -   , -   , -   , 470 , -   , -   , -   , -   , 940 ," 1,096 ",,,,,,,,,,,,
      Procedures,b. neurology,, -   , -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,c. EEG/EMG, 17 , -   , -   , -   , -   , 3 , -   , -   , 20 , -   , 101 , 33 , -   , -   , -   , -   , -   , -   , -   , -   , 134 , -   , -   , -   , 4 , 272 , 292 ,,,,,,,,,,,,
,d. internal medicine, 1 , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 422 , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 424 , -   , -   , -   , -   , 848 , 849 ,,,,,,,,,,,,
,e. nephrology/IVPs, 73 , -   , -   , 33 , -   , -   , -   , -   , 106 , -   , 266 , 235 , -   , -   , -   , -   , -   , -   , -   , -   , 501 , -   , -   , -   , -   ," 1,002 "," 1,108 ",,,,,,,,,,,,
,f. hematology, 38 , -   , -   , 12 , -   , -   , 1 , -   , 51 , -   , 8 , 26 , -   , -   , -   , -   , -   , -   , -   , -   , 34 , -   , -   , -   , -   , 68 , 119 ,,,,,,,,,,,,
,g. oncology, 6 , -   , -   , 6 , -   , 3 , -   , -   , 15 , -   , 40 , 73 , -   , -   , -   , -   , -   , -   , -   , -   , 113 , -   , -   , -   , -   , 226 , 241 ,,,,,,,,,,,,
,h. GI/gastroscopy, 82 , -   , -   , 59 , -   , -   , 5 , -   , 146 , -   , 23 , 171 , -   , -   , -   , -   , -   , -   , -   , -   , 194 , -   , -   , -   , -   , 388 , 534 ,,,,,,,,,,,,
,i. pulmonary, 46 , -   , 1 , 12 , -   , 1 , 1 , -   , 61 , -   , 295 , 177 , -   , -   , -   , -   , -   , -   , -   , -   , 472 , -   , -   , -   , -   , 944 ," 1,005 ",,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, 24 , -   , -   , -   , -   , 2 , -   , -   , 26 , -   ,, 165 , -   , -   , -   , -   , -   , -   , -   , -   , 165 , -   , -   , -   , -   , 330 , 356 ,,,,,,,,,,,,
,k. edocrinology, 38 , -   , -   , 12 , -   , -   , 1 , -   , 51 , -   , 271 , 40 , -   , -   , -   , -   , -   , -   , -   , -   , 311 , -   , -   , -   , -   , 622 , 673 ,,,,,,,,,,,,
,l. rheumatology, 24 , -   , -   , 44 , -   , -   , 3 , -   , 71 , -   ," 1,329 ", 68 , -   , -   , -   , -   , -   , -   , -   , -   ," 1,397 ", -   , -   , -   , -   ," 2,794 "," 2,865 ",,,,,,,,,,,,
,m. podiatry, -   , -   , -   , 3 , -   , -   , 9 , -   , 12 , -   , 971 , 17 , -   , -   , -   , -   , -   , -   , -   , -   , 988 , -   , -   , -   , 1 ," 1,977 "," 1,989 ",,,,,,,,,,,,
,n. genetic counseling, 11 , -   , -   , 2 , -   , -   , -   , -   , 13 , -   , 9 , 88 , 4 , -   , -   , -   , -   , -   , -   , -   , 101 , -   , -   , -   , -   , 202 , 215 ,,,,,,,,,,,,
,o. other," 1,593 ", -   , 4 ," 1,518 ", -   ," 3,278 ", 250 , -   ," 6,643 ", -   ," 2,483 ", 797 , -   , -   , -   , -   , -   , -   , -   , -   ," 3,280 ", -   , -   , -   , -   ," 6,560 "," 13,203 ",,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, 6 , -   , -   , 480 , -   , 8 , 2 , -   , 496 , -   , 64 , 6 , -   , -   , -   , -   , -   , -   , -   , -   , 70 , -   , -   , -   , -   , 140 , 636 ,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 2 , 2 ,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,
,d. other ophthalmolgic, 122 , -   , -   , 64 , 1 , -   , 1 , -   , 188 , -   , 42 , 120 , 2 , -   , -   , -   , -   , -   , -   , -   , 164 , -   , -   , -   , -   , 328 , 516 ,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy,, -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 ,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , 14 , 18 , 18 ,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel,, -   , -   , 31 , -   , -   , -   , -   , 31 , -   , 17 ,, -   , -   , -   , -   , -   , -   , -   , -   , 17 , -   , -   , -   , 5 , 39 , 70 ,,,,,,,,,,,,
,c. other orthopedic, 451 , -   , -   , 231 , -   , 1 , 8 , -   , 691 , -   ," 1,763 ", 410 , -   , -   , -   , -   , -   , -   , -   , -   ," 2,173 ", -   , -   , -   , -   ," 4,346 "," 5,037 ",,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , 1 , -   , -   , 2 , -   , 3 , -   ,, 2 , 1 , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , 6 , 9 ,,,,,,,,,,,,
    Orthotics,b. other devices, 13 , -   , -   , 1 , -   , -   , 3 , -   , 17 , -   ,, 1 , 9 , -   , -   , -   , -   , -   , -   , -   , 10 , -   , -   , -   , -   , 20 , 37 ,,,,,,,,,,,,
,c. wheelchairs, -   , -   , 1 , -   , -   , -   , -   , -   , 1 , -   ,,, 7 , -   , -   , -   , -   , -   , -   , -   , 7 , -   , -   , -   , -   , 14 , 15 ,,,,,,,,,,,,
