NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,   ,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, -   , -   , -   , 28 , 6 , -   , -   , 34 , -   , -   , -   , 34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navajo Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,Tribal PRC Programs,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , -   , 39 , -   , -   , -   , -   , 39 , 39 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , 3 , -   , -   , -   , 3 , 1 , -   , -   , -   , -   , 1 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , 8 , -   , -   , -   , 8 , 90 , -   , -   , -   , -   , 90 , 98 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , 8 , -   , 8 , 75 , -   , -   , -   , -   , 75 , 83 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , 174 , -   , 174 , -   , -   , -   , -   , -   , -   , 174 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , 15 , -   , 15 , -   , -   , -   , -   , -   , -   , 15 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , 3 , -   , 3 , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , 16 , -   , -   , -   , -   , 16 , 16 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , 1 , -   , 25 , -   , 26 , -   , -   , -   , -   , -   , -   , 26 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , 5 , -   , -   , -   , 5 ," 1,795 ", -   , -   , -   , -   ," 1,795 "," 1,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , 1 , -   , -   , -   , 1 , 9 , -   , -   , -   , -   , 9 , 10 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , 22 , -   , 38 , -   , 60 , 76 , -   , -   , -   , -   , 76 , 136 ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , 29 , -   , 14 , -   , 43 , 83 , -   , -   , -   , -   , 83 , 126 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , 1 , -   , -   , -   , 1 , 4 , -   , -   , -   , -   , 4 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , 2 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , 22 , -   , -   , -   , 22 , 438 , -   , -   , -   , -   , 438 , 460 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , 7 , -   , -   , -   , 7 , 46 , -   , -   , -   , -   , 46 , 53 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , 30 , -   , -   , -   , 30 ," 1,051 ", -   , -   , -   , -   ," 1,051 "," 1,081 ",,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , 35 , -   , 8 , -   , 43 , 299 , -   , -   , -   , -   , 299 , 342 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , 1 , -   , -   , -   , 1 , 51 , -   , -   , -   , -   , 51 , 52 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , 11 , -   , -   , -   , 11 , 103 , -   , -   , -   , -   , 103 , 114 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , 11 , -   , 4 , -   , 15 , 13 , -   , -   , -   , -   , 13 , 28 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , 3 , -   , 3 , -   , 6 , 58 , -   , -   , -   , -   , 58 , 64 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , 3 , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , 2 , -   , 2 , 3 , -   , -   , -   , -   , 3 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , 55 , -   , 4 , -   , 59 , 368 , -   , -   , -   , -   , 368 , 427 ,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , 2 , -   , 4 , -   , 6 , 259 , -   , -   , -   , -   , 259 , 265 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , 3 , -   , -   , -   , 3 , 113 , -   , -   , -   , -   , 113 , 116 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , 215 , -   , -   , -   , -   , 215 , 215 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , 10 , -   , 748 , -   , 758 , 797 , -   , -   , -   , -   , 797 ," 1,555 ",,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , 4 , -   , 19 , -   , 23 , -   , -   , -   , -   , -   , -   , 23 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , 17 , -   , 244 , -   , 261 , 211 , -   , -   , -   , -   , 211 , 472 ,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , 16 , -   , 16 ," 1,079 ", -   , -   , -   , -   ," 1,079 "," 1,095 ",,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , 2 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , 1 , -   , 4 , -   , 5 , -   , -   , -   , -   , -   , -   , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , 3 , -   , -   , -   , 3 , 115 , -   , -   , -   , -   , 115 , 118 ,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , 1 , -   , -   , -   , 1 , 7 , -   , -   , -   , -   , 7 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , 12 , -   , -   , -   , -   , 12 , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , 4 , -   , -   , -   , 4 , 1 , -   , -   , -   , -   , 1 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , 21 , -   , -   , -   , 21 , 3 , -   , -   , -   , -   , 3 , 24 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , -   , -   , -   , 59 , -   , -   , -   , -   , 59 , 59 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , -   , -   , 115 , -   , -   , -   , -   , 115 , 115 ,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, -   , 321 , -   ," 1,333 ", -   ," 1,654 "," 7,604 ", -   , -   , -   , -   ," 7,604 "," 9,258 ",,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES:  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   ," 1,254 ", 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,257 "," 1,258 ",,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 ,,,,,,,,,,,
,"e. other (echo's, Holters)", 52 , -   , -   , 56 , -   , -   , -   , -   , 108 , -   , -   , -   , 312 , -   , -   , -   , -   , -   , -   , 1 , -   , 8 , -   , -   , -   , -   , 321 , 429 ,,,,,,,,,,,
,f. stress tests,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 6 , -   , -   , -   , -   , -   , -   , 1 , -   , 2 , -   , -   , -   , -   , 10 , 10 ,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), 1 , -   , -   , -   , 30 , -   , -   , -   , 31 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 31 ,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   ," 1,500 ", -   , -   , -   ," 1,500 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,500 ",,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , 3 ," 2,000 ", -   , -   , -   ," 2,003 ", -   , -   , -   , 12 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 12 ," 2,015 ",,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , 25 , -   , -   , -   , 25 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 25 ,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , 35 , -   , -   , -   , 35 , -   , -   , -   , 406 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 406 , 441 ,,,,,,,,,,,
,f. other ,, -   , -   , 1 , -   , -   , -   , -   , 1 , -   , -   , 826 , 495 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,321 "," 1,322 ",,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, 1 , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 ,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 ,,,,,,,,,,,
,f. other, 120 , -   , -   , 420 , -   , 36 , -   , -   , 576 , -   , -   , 699 , 210 , -   , -   , -   , -   , -   , -   , -   , -   , 11 , -   , -   , -   , -   , 920 ," 1,496 ",,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,
,b. other elective procedures, 5 , -   , -   , 11 , -   , 1 , -   , -   , 17 , -   , -   , 1 , 49 , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , 53 , 70 ,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, 70 , -   , -   , 148 , -   , 28 , -   , -   , 246 , -   , -   ," 2,153 ", 134 , -   , -   , -   , -   , -   , -   , -   , -   , 26 , -   , -   , -   , 3 ," 2,316 "," 2,562 ",,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 3 , -   , -   , -   , -   , 4 , 4 ,,,,,,,,,,,
,c. EEG/EMG, 11 , -   , -   , -   , -   , -   , -   , -   , 11 , -   , -   , -   , 19 , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 20 , 31 ,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 690 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 692 , 692 ,,,,,,,,,,,
,e. nephrology/IVPs, 60 , -   , -   , 165 , -   , 4 , -   , -   , 229 , -   , -   , 276 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , 8 , -   , -   , -   , -   , 354 , 583 ,,,,,,,,,,,
,f. hematology, 13 , -   , -   , 18 , -   , 1 , -   , -   , 32 , -   , -   , 6 , 31 , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , 39 , 71 ,,,,,,,,,,,
,g. oncology, 2 , -   , -   , 123 , -   , -   , -   , -   , 125 , -   , -   , 100 , 82 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 182 , 307 ,,,,,,,,,,,
,h. GI/gastroscopy, 22 , -   , -   , 130 , -   , 5 , -   , -   , 157 , -   , -   , 37 , 345 , -   , -   , -   , -   , -   , -   , 1 , -   , 9 , -   , -   , -   , -   , 392 , 549 ,,,,,,,,,,,
,i. pulmonary, 15 , -   , -   , 110 , -   , 3 , -   , -   , 128 , -   , -   , 406 , 174 , -   , -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , -   , 582 , 710 ,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, 19 , -   , -   , -   , -   , 2 , -   , -   , 21 , -   , -   , 5 , 49 , -   , -   , -   , -   , -   , -   , -   , -   , 4 , -   , -   , -   , -   , 58 , 79 ,,,,,,,,,,,
,k. edocrinology, 14 , -   , -   , 82 , -   , -   , -   , -   , 96 , -   , -   , 457 , 43 , -   , -   , -   , -   , -   , -   , -   , -   , 7 , -   , -   , -   , -   , 507 , 603 ,,,,,,,,,,,
,l. rheumatology, 29 , -   , -   , 278 , -   , 21 , -   , -   , 328 , -   , -   , 867 , 90 , -   , -   , -   , -   , -   , -   , -   , -   , 12 , -   , -   , -   , -   , 969 ," 1,297 ",,,,,,,,,,,
,m. podiatry, 7 , -   , -   , 1 , -   , -   , -   , -   , 8 , -   , -   ," 1,043 ", 25 , -   , -   , -   , -   , -   , -   , -   , -   , 8 , -   , -   , -   , -   ," 1,076 "," 1,084 ",,,,,,,,,,,
,n. genetic counseling, 9 , -   , -   , -   , -   , -   , -   , -   , 9 , -   , -   , 23 , 18 , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , 44 , 53 ,,,,,,,,,,,
,o. other, 769 , -   , -   ," 2,227 ", 29 , 275 , 2 , -   ," 3,302 ", -   , -   , 3 ," 1,395 ", -   , -   , -   , -   , -   , -   , -   , -   , 15 , -   , -   , -   , -   ," 1,413 "," 4,715 ",,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, 5 , -   , -   ," 1,337 ", -   , 5 , -   , -   ," 1,347 ", -   , -   , -   , 59 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 59 ," 1,406 ",,,,,,,,,,,
     Services,b. diabetic retinop./laser, 1 , -   , -   , 1 , -   , -   , -   , -   , 2 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 3 ,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,
,d. other ophthalmolgic, 30 , -   , -   , 264 , -   , 38 , -   , -   , 332 , -   , -   , 2 , 199 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 201 , 533 ,,,,,,,,,,,
