NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , -   , -   , -   , -   , -   , 25 , -   , 25 , 25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , 1 , -   , -   , -   , 1 , 1 , -   , 1 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , 2 , -   , -   , -   , 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , 7 , -   , -   , -   , 7 , -   , -   , -   , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , 1 , -   , -   , -   , 1 , 1 , -   , 1 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , 4 , -   , 4 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   , -   , 1 , -   , -   , -   , 1 , 18 , -   , 18 , 19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , 2 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , 6 , -   , 6 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , 2 , -   , -   , -   , 2 , 17 , -   , 17 , 19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , 3 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , 1 , -   , -   , -   , 1 , 10 , -   , 10 , 11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , 24 , -   , 24 , 24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , -   , 11 , -   , 11 , 11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , 8 , -   , 8 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , 5 , -   , 5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , 2 , -   , -   , -   , 2 , 55 , -   , 55 , 57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , -   , -   , -   , 17 , -   , 17 , 17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , -   , -   , -   , 5 , -   , 5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , -   , 7 , -   , 7 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , 1 , -   , -   , -   , 1 , 13 , -   , 13 , 14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , 2 , -   , -   , -   , 2 , 4 , -   , 4 , 6 ,,,   ,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , 3 , 346 , -   , -   , 349 , -   , -   , -   , 349 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   , 7 , -   , 7 , 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , 5 , -   , 5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , 1 , -   , -   , -   , 1 , 9 , -   , 9 , 10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   , 5 , -   , 5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , -   , -   , 4 , -   , -   , -   , 4 , 85 , -   , 85 , 89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , -   , -   , -   , 9 , -   , 9 , 9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , 14 , -   , 14 , 14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , 9 , -   , 9 , 9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , 3 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , -   , -   , -   , -   , -   , 19 , -   , 19 , 19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, -   , -   , -   , 31 , 346 , -   , -   , 377 , 403 , -   , 403 , 780 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navajo Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,Tribal PRC Programs,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , 63 , -   , 63 , 18 , -   , -   , -   , -   , 18 , 81 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , 3 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , 15 , -   , 15 , 255 , -   , -   , -   , -   , 255 , 270 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , 54 , -   , 54 , 196 , -   , -   , -   , -   , 196 , 250 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , 446 , -   , 446 , -   , -   , -   , -   , -   , -   , 446 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , 25 , 125 , 150 , 1 , -   , -   , -   , -   , 1 , 151 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , 15 , -   , 15 , -   , -   , -   , -   , -   , -   , 15 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , 159 , -   , 159 , 29 , -   , -   , -   , -   , 29 , 188 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , 22 , -   , -   , -   , -   , 22 , 22 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , 51 , -   , 51 , -   , -   , -   , -   , -   , -   , 51 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , 5 , -   , 5 , -   , -   , -   , -   , -   , -   , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   ,, -   , -   , -   , 234 , -   , -   , -   , -   , 234 , 234 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , 27 , -   , 27 , 371 , -   , -   , -   , -   , 371 , 398 ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , 106 , -   , 106 , 674 , -   , -   , -   , -   , 674 , 780 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , 106 , -   , 106 , 440 , -   , -   , -   , -   , 440 , 546 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   ,, -   , -   , 356 , -   , -   , -   , -   , 356 , 356 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , 26 , -   , 26 , 362 , -   , -   , -   , -   , 362 , 388 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , 92 , -   , 92 , 551 , -   , -   , -   , -   , 551 , 643 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   ,, -   , -   , 250 , -   , -   , -   , -   , 250 , 250 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , 247 , -   , 247 , 11 , -   , -   , -   , -   , 11 , 258 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , 43 , -   , 43 , 227 , -   , -   , -   , -   , 227 , 270 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , 71 , -   , 71 , 224 , -   , -   , -   , -   , 224 , 295 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , 276 , -   , 276 , 24 , -   , -   , -   , -   , 24 , 300 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , 19 , -   , 19 , -   , -   , -   , -   , -   , -   , 19 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , -   , -   ," 1,838 ", -   , -   , -   , -   ," 1,838 "," 1,838 ",,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , 235 , -   , 235 , -   , -   , -   , -   , -   , -   , 235 ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , 725 , -   , 725 , 947 , -   , -   , -   , -   , 947 ," 1,672 ",,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , 8 , -   , 8 , -   , -   , -   , -   , -   , -   , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , -   , -   , 270 , -   , 270 ," 1,325 ", -   , -   , -   , -   ," 1,325 "," 1,595 ",,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , 33 , -   , 33 , 11 , -   , -   , -   , -   , 11 , 44 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , 13 , -   , 13 , 1 , -   , -   , -   , -   , 1 , 14 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , 12 , -   , 12 , 23 , -   , -   , -   , -   , 23 , 35 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , 69 , -   , 69 , -   , -   , -   , -   , -   , -   , 69 ,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , 8 , -   , -   , -   , -   , 8 , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , 30 , -   , 30 , 638 , -   , -   , -   , -   , 638 , 668 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, -   , -   , -   ," 3,241 ", 125 ," 3,366 "," 9,039 ", -   , -   , -   , -   ," 9,039 "," 12,405 ",,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES:  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, 6 , -   , -   , -   , -   , 5 , -   , -   , 11 , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , 13 ,,,,,,,,,,,,,,
    Procedures,b. arteriogram, 3 , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 ,,,,,,,,,,,,,,
,d. angiogram, 9 , -   , -   , 1 , -   , -   , -   , -   , 10 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 10 ,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", 304 , -   , -   , 18 , -   , 67 , 4 , -   , 393 , 351 , -   , -   , 105 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 456 , 849 ,,,,,,,,,,,,,,
,f. stress tests, 8 , -   , -   , -   , -   , 15 , -   , -   , 23 , 16 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 16 , 39 ,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , 1 , -   , -   , -   , -   , -   , 1 , 1 , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , 4 ,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , -   , -   , -   , -   , -   , 70 , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 71 , 71 ,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , 138 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 138 , 138 ,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , 1 , -   , -   , 1 ," 1,565 ", -   , -   , 611 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 2,176 "," 2,177 ",,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, 64 , -   , -   , -   , -   , -   , -   , -   , 64 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 64 ,,,,,,,,,,,,,,
,b. tympanoplasties, 22 , -   , -   , -   , 1 , -   , -   , -   , 23 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 23 ,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, 40 , -   , -   , -   , -   , -   , 1 , -   , 41 , -   , -   , -   , 11 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 11 , 52 ,,,,,,,,,,,,,,
,d. septo-rhinoplasties, 33 , -   , -   , -   , -   , -   , -   , -   , 33 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 33 ,,,,,,,,,,,,,,
,e. P E tubes, 52 , -   , -   , -   , -   , -   , 1 , -   , 53 , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 , 57 ,,,,,,,,,,,,,,
,f. other, 328 , -   , -   , 134 , -   , 51 , 57 , -   , 570 , 133 , -   , -   , 257 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 390 , 960 ,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , 1 , 1 , 1 , -   , -   , 3 , 518 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 518 , 521 ,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, 279 , -   , -   , 87 , 1 , 24 , 39 , -   , 430 , 111 , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 115 , 545 ,,,,,,,,,,,,,,
      Procedures,b. neurology, 421 , -   , -   , -   , -   , -   , -   , -   , 421 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 421 ,,,,,,,,,,,,,,
,c. EEG/EMG, 79 , -   , -   , 2 , -   , 10 , 3 , -   , 94 , 19 , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 20 , 114 ,,,,,,,,,,,,,,
,d. internal medicine, 3 , -   , -   , 1 , -   , -   , 1 , -   , 5 , -   , -   , -   , 93 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 93 , 98 ,,,,,,,,,,,,,,
,e. nephrology/IVPs, 4 , -   , -   , 46 , -   , 4 , 1 , -   , 55 , 107 , -   , -   , 185 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 292 , 347 ,,,,,,,,,,,,,,
,f. hematology, 59 , -   , -   , 4 , -   , -   , -   , -   , 63 , 38 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 38 , 101 ,,,,,,,,,,,,,,
,g. oncology,, -   , -   , 5 , -   , 1 , -   , -   , 6 , 74 , -   , -   , 9 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 83 , 89 ,,,,,,,,,,,,,,
,h. GI/gastroscopy, 206 , -   , 1 , 77 , -   , 34 , 12 , -   , 330 , 222 , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 226 , 556 ,,,,,,,,,,,,,,
,i. pulmonary, 131 , -   , -   , 27 , -   , 18 , 1 , -   , 177 , 166 , -   , -   , 300 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 466 , 643 ,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI,, -   , -   , 3 , -   , 23 , 1 , -   , 27 , 141 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 141 , 168 ,,,,,,,,,,,,,,
